Game_ID,Words,Color,Category,Options,Prompt,Correct_Answer,Response,Probabilities,Correct
212,"['SALT', 'FAT', 'ACID', 'HEAT']",green,"ELEMENTS OF COOKING,  PER SAMIN NOSRAT","['SMOKE', 'MOP', 'BROOM', 'DUST', 'SPONGE', 'POLLEN', 'PEPPER', 'RAG', 'MAGNUM', 'SHAFT', 'MONK', 'TRACY']","['SALT', 'FAT', 'ACID']",HEAT,PEPPER,0.9975298298500981,False
212,"['DUST', 'PEPPER', 'POLLEN', 'SMOKE']",blue,THINGS THAT MAKE YOU SNEEZE,"['MOP', 'BROOM', 'FAT', 'SALT', 'SPONGE', 'RAG', 'MAGNUM', 'ACID', 'HEAT', 'SHAFT', 'MONK', 'TRACY']","['DUST', 'PEPPER', 'POLLEN']",SMOKE,SALT,0.8667756885743098,False
212,"['MAGNUM', 'MONK', 'SHAFT', 'TRACY']",purple,TITULAR FICTIONAL DETECTIVES,"['SMOKE', 'MOP', 'BROOM', 'FAT', 'DUST', 'SALT', 'SPONGE', 'POLLEN', 'PEPPER', 'RAG', 'ACID', 'HEAT']","['MAGNUM', 'MONK', 'SHAFT']",TRACY,HEAT,0.4395380051376229,False
213,"['CHARM', 'CURSE', 'HEX', 'SPELL']",yellow,BIT OF MAGIC,"['POKER', 'SLICE', 'MELT', 'GRATE', 'CARDS', 'LOG', 'FLUE', 'SHRED', 'SLOTS', 'DICE', 'CRUMBLE', 'CHIPS']","['CHARM', 'CURSE', 'HEX']",SPELL,CHIPS,0.1939391503648112,False
213,"['FLUE', 'GRATE', 'LOG', 'POKER']",green,FOUND AROUND A FIREPLACE,"['HEX', 'SLICE', 'MELT', 'CARDS', 'CHARM', 'SHRED', 'SPELL', 'SLOTS', 'DICE', 'CRUMBLE', 'CHIPS', 'CURSE']","['FLUE', 'GRATE', 'LOG']",POKER,CHIPS,0.2951735776932187,False
213,"['CARDS', 'CHIPS', 'DICE', 'SLOTS']",blue,THINGS SEEN AT A CASINO,"['HEX', 'POKER', 'SLICE', 'MELT', 'GRATE', 'CHARM', 'LOG', 'FLUE', 'SHRED', 'SPELL', 'CRUMBLE', 'CURSE']","['CARDS', 'CHIPS', 'DICE']",SLOTS,POKER,0.9806747901330743,False
213,"['CRUMBLE', 'MELT', 'SHRED', 'SLICE']",purple,WAYS TO PREPARE CHEESE,"['HEX', 'POKER', 'GRATE', 'CARDS', 'CHARM', 'LOG', 'FLUE', 'SPELL', 'SLOTS', 'DICE', 'CHIPS', 'CURSE']","['CRUMBLE', 'MELT', 'SHRED']",SLICE,GRATE,0.9982363294600665,False
214,"['GAS', 'LIQUID', 'PLASMA', 'SOLID']",yellow,STATES OF MATTER,"['PHILLY', 'PERFECT', 'LEGEND', 'FEVER', 'HERO', 'PHEW', 'PHAT', 'SALES', 'PHISH', 'ELEVATOR', 'ICON', 'GREAT']","['GAS', 'LIQUID', 'PLASMA']",SOLID,ICON,0.305000713374654,False
214,"['GREAT', 'HERO', 'ICON', 'LEGEND']",green,ALL-TIMER,"['PHILLY', 'PERFECT', 'LIQUID', 'FEVER', 'GAS', 'SOLID', 'PHEW', 'PHAT', 'SALES', 'PHISH', 'ELEVATOR', 'PLASMA']","['GREAT', 'HERO', 'ICON']",LEGEND,PERFECT,0.47566925162409196,False
214,"['PHAT', 'PHEW', 'PHILLY', 'PHISH']",blue,"PH WORDS THAT ALSO WORK WITH ""F""","['PERFECT', 'LIQUID', 'LEGEND', 'FEVER', 'GAS', 'SOLID', 'HERO', 'SALES', 'ELEVATOR', 'PLASMA', 'ICON', 'GREAT']","['PHAT', 'PHEW', 'PHILLY']",PHISH,PLASMA,0.2512764692454905,False
214,"['ELEVATOR', 'FEVER', 'PERFECT', 'SALES']",purple,___ PITCH,"['PHILLY', 'LIQUID', 'LEGEND', 'GAS', 'SOLID', 'HERO', 'PHEW', 'PHAT', 'PHISH', 'PLASMA', 'ICON', 'GREAT']","['ELEVATOR', 'FEVER', 'PERFECT']",SALES,ICON,0.27593339172596665,False
215,"['ISSUE', 'MATTER', 'POINT', 'SUBJECT']",yellow,TOPIC OF DISCUSSION,"['CHAPTER', 'TANK', 'ROWS', 'CHORAL', 'PERIOD', 'PHASE', 'BLEW', 'WHEEL', 'STAGE', 'SHOCK', 'READ', 'DASH']","['ISSUE', 'MATTER', 'POINT']",SUBJECT,PHASE,0.5726141347830997,False
215,"['CHAPTER', 'PERIOD', 'PHASE', 'STAGE']",green,SECTION OF ONE'S LIFE,"['SUBJECT', 'MATTER', 'TANK', 'ROWS', 'CHORAL', 'POINT', 'BLEW', 'WHEEL', 'ISSUE', 'SHOCK', 'READ', 'DASH']","['CHAPTER', 'PERIOD', 'PHASE']",STAGE,MATTER,0.6719261103030978,False
215,"['DASH', 'SHOCK', 'TANK', 'WHEEL']",blue,"PARTS OF A CAR,  INFORMALLY","['SUBJECT', 'MATTER', 'CHAPTER', 'ROWS', 'CHORAL', 'PERIOD', 'POINT', 'PHASE', 'BLEW', 'STAGE', 'ISSUE', 'READ']","['DASH', 'SHOCK', 'TANK']",WHEEL,STAGE,0.8056688281153768,False
215,"['BLEW', 'CHORAL', 'READ', 'ROWS']",purple,COLOR HOMOPHONES,"['SUBJECT', 'MATTER', 'CHAPTER', 'TANK', 'PERIOD', 'POINT', 'PHASE', 'WHEEL', 'STAGE', 'ISSUE', 'SHOCK', 'DASH']","['BLEW', 'CHORAL', 'READ']",ROWS,SHOCK,0.3947916189925307,False
216,"['BADGE', 'INVITE', 'PASS', 'TICKET']",yellow,CREDENTIALS FOR ENTRY,"['TABLE', 'CENTER', 'END', 'PUNT', 'SAFETY', 'TACKLE', 'DIRECT', 'CHAIR', 'HOLD', 'LEAD', 'STALL', 'RUN']","['BADGE', 'INVITE', 'PASS']",TICKET,DIRECT,0.1411223266256215,False
216,"['CHAIR', 'DIRECT', 'LEAD', 'RUN']",green,PRESIDE OVER,"['TABLE', 'INVITE', 'PASS', 'CENTER', 'END', 'BADGE', 'TICKET', 'PUNT', 'SAFETY', 'TACKLE', 'HOLD', 'STALL']","['CHAIR', 'DIRECT', 'LEAD']",RUN,HOLD,0.5515742978890215,False
216,"['CENTER', 'END', 'SAFETY', 'TACKLE']",blue,AMERICAN FOOTBALL POSITIONS,"['TABLE', 'INVITE', 'PASS', 'BADGE', 'TICKET', 'PUNT', 'DIRECT', 'CHAIR', 'HOLD', 'LEAD', 'STALL', 'RUN']","['CENTER', 'END', 'SAFETY']",TACKLE,END,0.5327980367133381,False
216,"['HOLD', 'PUNT', 'STALL', 'TABLE']",purple,POSTPONE,"['INVITE', 'PASS', 'CENTER', 'END', 'BADGE', 'TICKET', 'SAFETY', 'TACKLE', 'DIRECT', 'CHAIR', 'LEAD', 'RUN']","['HOLD', 'PUNT', 'STALL']",TABLE,TACKLE,0.4807800940204174,False
217,"['BILL', 'CHECK', 'INVOICE', 'TAB']",yellow,THINGS TO PAY,"['BULL', 'JACK', 'SHORT', 'TOM', 'STEAL', 'SWIPE', 'PINCH', 'BUCK', 'TIGHT', 'JEAN', 'ROB', 'PANT']","['BILL', 'CHECK', 'INVOICE']",TAB,INVOICE,0.44036758582996965,False
217,"['PINCH', 'ROB', 'STEAL', 'SWIPE']",green,THIEVE,"['CHECK', 'BULL', 'JACK', 'SHORT', 'TOM', 'INVOICE', 'BILL', 'BUCK', 'TIGHT', 'JEAN', 'TAB', 'PANT']","['PINCH', 'ROB', 'STEAL']",SWIPE,ROB,0.4070863386981151,False
217,"['BUCK', 'BULL', 'JACK', 'TOM']",blue,MALE ANIMALS,"['CHECK', 'SHORT', 'STEAL', 'INVOICE', 'BILL', 'SWIPE', 'PINCH', 'TIGHT', 'JEAN', 'TAB', 'ROB', 'PANT']","['BUCK', 'BULL', 'JACK']",TOM,BILL,0.9724650801921545,False
217,"['JEAN', 'PANT', 'SHORT', 'TIGHT']",purple,"LEGWEAR,  IN THE SINGULAR","['CHECK', 'BULL', 'JACK', 'TOM', 'STEAL', 'INVOICE', 'BILL', 'SWIPE', 'PINCH', 'BUCK', 'TAB', 'ROB']","['JEAN', 'PANT', 'SHORT']",TIGHT,PANT,0.638343561426298,False
218,"['BALLOT', 'ROSTER', 'SLATE', 'TICKET']",yellow,LIST OF CANDIDATES,"['COAT', 'PAD', 'SHIELD', 'CAPSULE', 'BUFFER', 'SYRUP', 'GREEN', 'CREAM', 'CUSHION', 'TABLET', 'SOUP', 'POD']","['BALLOT', 'ROSTER', 'SLATE']",TICKET,BUFFER,0.3305840741209115,False
218,"['BUFFER', 'CUSHION', 'PAD', 'SHIELD']",green,PROTECTIVE BARRIER,"['ROSTER', 'COAT', 'SLATE', 'CAPSULE', 'TICKET', 'SYRUP', 'GREEN', 'CREAM', 'TABLET', 'SOUP', 'BALLOT', 'POD']","['BUFFER', 'CUSHION', 'PAD']",SHIELD,COAT,0.5050276359082734,False
218,"['CAPSULE', 'CREAM', 'SYRUP', 'TABLET']",blue,MEDICINE FORMATS,"['ROSTER', 'COAT', 'PAD', 'SLATE', 'SHIELD', 'BUFFER', 'TICKET', 'GREEN', 'CUSHION', 'SOUP', 'BALLOT', 'POD']","['CAPSULE', 'CREAM', 'SYRUP']",TABLET,POD,0.856645581192003,False
218,"['COAT', 'GREEN', 'POD', 'SOUP']",purple,PEA ___,"['ROSTER', 'PAD', 'SLATE', 'SHIELD', 'CAPSULE', 'BUFFER', 'TICKET', 'SYRUP', 'CREAM', 'CUSHION', 'TABLET', 'BALLOT']","['COAT', 'GREEN', 'POD']",SOUP,BUFFER,0.526102568342021,False
219,"['CON', 'DUPE', 'FOOL', 'TRICK']",yellow,DECEIVE,"['LEAN', 'CANT', 'DOPE', 'SLOPE', 'LIST', 'SCOOP', 'WORD', 'SKINNY']","['CON', 'DUPE', 'FOOL']",TRICK,SCOOP,0.7681887217942487,False
219,"['DOPE', 'SCOOP', 'SKINNY', 'WORD']",green,INSIDE INFO,"['LEAN', 'DUPE', 'CANT', 'FOOL', 'TRICK', 'SLOPE', 'LIST', 'CON']","['DOPE', 'SCOOP', 'SKINNY']",WORD,SLOPE,0.6945758873412731,False
219,"['CANT', 'LEAN', 'LIST', 'SLOPE']",blue,TILT TO ONE SIDE,"['DUPE', 'DOPE', 'FOOL', 'TRICK', 'SCOOP', 'CON', 'WORD', 'SKINNY']","['CANT', 'LEAN', 'LIST']",SLOPE,SKINNY,0.5920433698269022,False
220,"['MEAN', 'MEDIAN', 'MODE', 'RANGE']",yellow,DATA SET DATA,"['BASE', 'AWFUL', 'KING', 'BOND', 'PRETTY', 'ELEMENT', 'SOLUTION', 'RATHER', 'GROSS', 'REAL', 'GLASS', 'STERN']","['MEAN', 'MEDIAN', 'MODE']",RANGE,ELEMENT,0.30647951106747157,False
220,"['BASE', 'BOND', 'ELEMENT', 'SOLUTION']",green,CHEMISTRY TERMS,"['MEAN', 'AWFUL', 'KING', 'MEDIAN', 'MODE', 'PRETTY', 'RATHER', 'GROSS', 'RANGE', 'REAL', 'GLASS', 'STERN']","['BASE', 'BOND', 'ELEMENT']",SOLUTION,BOND,0.3614144801143776,False
220,"['AWFUL', 'PRETTY', 'RATHER', 'REAL']",blue,ADJECTIVE INTENSIFIERS,"['BASE', 'MEAN', 'KING', 'MEDIAN', 'BOND', 'MODE', 'ELEMENT', 'SOLUTION', 'GROSS', 'RANGE', 'GLASS', 'STERN']","['AWFUL', 'PRETTY', 'RATHER']",REAL,STERN,0.7106553120952546,False
220,"['GLASS', 'GROSS', 'KING', 'STERN']",purple,RADIO HALL OF FAME MEMBERS,"['BASE', 'MEAN', 'AWFUL', 'MEDIAN', 'BOND', 'MODE', 'PRETTY', 'ELEMENT', 'SOLUTION', 'RATHER', 'RANGE', 'REAL']","['GLASS', 'GROSS', 'KING']",STERN,BOND,0.21853979282587654,False
221,"['GRANDSTAND', 'PEACOCK', 'POSTURE', 'STRUT']",yellow,SHOW OFF,"['SCARLET', 'PARAMOUNT', 'MAIN', 'BLUE', 'GREEN', 'CHAIN', 'COVER', 'WHITE', 'PRIME', 'LOVE', 'YELLOW', 'SUPREME']","['GRANDSTAND', 'PEACOCK', 'POSTURE']",STRUT,SCARLET,0.2782873888167887,False
221,"['MAIN', 'PARAMOUNT', 'PRIME', 'SUPREME']",green,FOREMOST,"['SCARLET', 'POSTURE', 'STRUT', 'BLUE', 'GREEN', 'CHAIN', 'COVER', 'WHITE', 'GRANDSTAND', 'LOVE', 'YELLOW', 'PEACOCK']","['MAIN', 'PARAMOUNT', 'PRIME']",SUPREME,GRANDSTAND,0.9713103047489555,False
221,"['BLUE', 'GREEN', 'WHITE', 'YELLOW']",blue,COLORS IN BRAZIL'S FLAG,"['SCARLET', 'PARAMOUNT', 'POSTURE', 'STRUT', 'MAIN', 'CHAIN', 'COVER', 'GRANDSTAND', 'PRIME', 'LOVE', 'PEACOCK', 'SUPREME']","['BLUE', 'GREEN', 'WHITE']",YELLOW,PEACOCK,0.9679007618251184,False
221,"['CHAIN', 'COVER', 'LOVE', 'SCARLET']",purple,___ LETTER,"['PARAMOUNT', 'POSTURE', 'STRUT', 'MAIN', 'BLUE', 'GREEN', 'WHITE', 'GRANDSTAND', 'PRIME', 'YELLOW', 'PEACOCK', 'SUPREME']","['CHAIN', 'COVER', 'LOVE']",SCARLET,LOVE,0.37599572482699445,False
222,"['CHERRY', 'FUDGE', 'NUTS', 'SPRINKLES']",yellow,SUNDAE TOPPINGS,"['FUZZY', 'CURSES', 'WOODCHUCK', 'SHOOT', 'RATS', 'DITCH', 'DESERT', 'SEASHELLS', 'MAROON', 'DARN', 'PEPPERS', 'STRAND']","['CHERRY', 'FUDGE', 'NUTS']",SPRINKLES,PEPPERS,0.9800279835785128,False
222,"['DESERT', 'DITCH', 'MAROON', 'STRAND']",green,LEAVE HIGH AND DRY,"['FUZZY', 'CURSES', 'CHERRY', 'NUTS', 'WOODCHUCK', 'SPRINKLES', 'FUDGE', 'SHOOT', 'RATS', 'SEASHELLS', 'DARN', 'PEPPERS']","['DESERT', 'DITCH', 'MAROON']",STRAND,RATS,0.4073343004776761,False
222,"['CURSES', 'DARN', 'RATS', 'SHOOT']",blue,PHOOEY!,"['FUZZY', 'CHERRY', 'NUTS', 'WOODCHUCK', 'SPRINKLES', 'FUDGE', 'DITCH', 'DESERT', 'SEASHELLS', 'MAROON', 'PEPPERS', 'STRAND']","['CURSES', 'DARN', 'RATS']",SHOOT,DITCH,0.6766875925219635,False
222,"['FUZZY', 'PEPPERS', 'SEASHELLS', 'WOODCHUCK']",purple,WORDS IN TOUNGE TWISTERS,"['CURSES', 'CHERRY', 'NUTS', 'SPRINKLES', 'FUDGE', 'SHOOT', 'RATS', 'DITCH', 'DESERT', 'MAROON', 'DARN', 'STRAND']","['FUZZY', 'PEPPERS', 'SEASHELLS']",WOODCHUCK,SPRINKLES,0.7844932158742417,False
223,"['DIP', 'DROP', 'FALL', 'SINK']",yellow,DECLINE,"['CARROT', 'BOOM', 'SALSA', 'MODERN', 'BLAZE', 'TEAR', 'TALK', 'SWING', 'SHOWER', 'RACE', 'FLY', 'TAP']","['DIP', 'DROP', 'FALL']",SINK,FALL,0.7407784476817194,False
223,"['BLAZE', 'FLY', 'RACE', 'TEAR']",green,MOVE WITH SPEED,"['DIP', 'CARROT', 'BOOM', 'SALSA', 'FALL', 'MODERN', 'TALK', 'SWING', 'DROP', 'SINK', 'SHOWER', 'TAP']","['BLAZE', 'FLY', 'RACE']",TEAR,RACE,0.8453551059607044,False
223,"['MODERN', 'SALSA', 'SWING', 'TAP']",blue,KINDS OF DANCE,"['DIP', 'CARROT', 'BOOM', 'FALL', 'BLAZE', 'TEAR', 'TALK', 'DROP', 'SINK', 'SHOWER', 'RACE', 'FLY']","['MODERN', 'SALSA', 'SWING']",TAP,SWING,0.7044722372567438,False
223,"['BOOM', 'CARROT', 'SHOWER', 'TALK']",purple,BABY ___,"['DIP', 'SALSA', 'FALL', 'MODERN', 'BLAZE', 'TEAR', 'SWING', 'DROP', 'SINK', 'RACE', 'FLY', 'TAP']","['BOOM', 'CARROT', 'SHOWER']",TALK,BLAZE,0.5968108859350464,False
224,"['FLEECE', 'HOSE', 'ROB', 'STIFF']",yellow,RIP OFF,"['CANDLE', 'CABIN', 'EAR', 'HEAD', 'SEAL', 'HONEYCOMB', 'NOSE', 'BULB', 'ENGINE', 'STALK', 'WING', 'CRAYON']","['FLEECE', 'HOSE', 'ROB']",STIFF,NOSE,0.9279039492934835,False
224,"['CANDLE', 'CRAYON', 'HONEYCOMB', 'SEAL']",green,THINGS MADE OF WAX,"['CABIN', 'HOSE', 'EAR', 'STIFF', 'HEAD', 'NOSE', 'BULB', 'ENGINE', 'STALK', 'ROB', 'WING', 'FLEECE']","['CANDLE', 'CRAYON', 'HONEYCOMB']",SEAL,BULB,0.6492083887434141,False
224,"['CABIN', 'ENGINE', 'NOSE', 'WING']",blue,PARTS OF AN AIRPLANE,"['CANDLE', 'HOSE', 'EAR', 'STIFF', 'HEAD', 'SEAL', 'HONEYCOMB', 'BULB', 'STALK', 'ROB', 'FLEECE', 'CRAYON']","['CABIN', 'ENGINE', 'NOSE']",WING,HOSE,0.8865509417096524,False
224,"['BULB', 'EAR', 'HEAD', 'STALK']",purple,UNITS OF VEGETABLES,"['CANDLE', 'CABIN', 'HOSE', 'STIFF', 'SEAL', 'HONEYCOMB', 'NOSE', 'ENGINE', 'ROB', 'WING', 'FLEECE', 'CRAYON']","['BULB', 'EAR', 'HEAD']",STALK,NOSE,0.9928909785242517,False
225,"['BATON', 'SCEPTER', 'STAFF', 'WAND']",yellow,SYMBOLIC RODS,"['GAP', 'LEAP', 'VOID', 'URGENT', 'PLAQUE', 'FILLING', 'LIGHT', 'CAVITY', 'SCHOOL', 'CROWN', 'APPROVED', 'PAID']","['BATON', 'SCEPTER', 'STAFF']",WAND,SCEPTER,0.5447331166294507,False
225,"['CAVITY', 'CROWN', 'FILLING', 'PLAQUE']",green,DENTAL TERMS,"['GAP', 'SCEPTER', 'LEAP', 'VOID', 'WAND', 'URGENT', 'LIGHT', 'STAFF', 'BATON', 'SCHOOL', 'APPROVED', 'PAID']","['CAVITY', 'CROWN', 'FILLING']",PLAQUE,GAP,0.5835849315384447,False
225,"['APPROVED', 'PAID', 'URGENT', 'VOID']",blue,RUBBER STAMP WORDS,"['GAP', 'SCEPTER', 'LEAP', 'WAND', 'PLAQUE', 'FILLING', 'LIGHT', 'CAVITY', 'STAFF', 'BATON', 'SCHOOL', 'CROWN']","['APPROVED', 'PAID', 'URGENT']",VOID,SCEPTER,0.20518950020786214,False
225,"['GAP', 'LEAP', 'LIGHT', 'SCHOOL']",purple,___ YEAR,"['SCEPTER', 'VOID', 'WAND', 'URGENT', 'PLAQUE', 'FILLING', 'CAVITY', 'STAFF', 'BATON', 'CROWN', 'APPROVED', 'PAID']","['GAP', 'LEAP', 'LIGHT']",SCHOOL,CAVITY,0.8432709782363854,False
226,"['COIN', 'CREATE', 'DEVISE', 'INVENT']",yellow,BRING INTO BEING,"['FINE', 'AT', 'PERCENT', 'BUCK', 'QUALITY', 'POUND', 'STERLING', 'BAR', 'PRIME', 'TIME', 'DOLLAR', 'TORCH']","['COIN', 'CREATE', 'DEVISE']",INVENT,DOLLAR,0.808781292528264,False
226,"['FINE', 'PRIME', 'QUALITY', 'STERLING']",green,EXCELLENT,"['AT', 'DEVISE', 'PERCENT', 'BUCK', 'POUND', 'BAR', 'TIME', 'COIN', 'CREATE', 'DOLLAR', 'INVENT', 'TORCH']","['FINE', 'PRIME', 'QUALITY']",STERLING,QUALITY - CREATE,0.20034530027200037,False
226,"['AT', 'DOLLAR', 'PERCENT', 'POUND']",blue,SYMBOLS ABOVE NUMBERS ON A KEYBOARD,"['FINE', 'DEVISE', 'BUCK', 'QUALITY', 'STERLING', 'BAR', 'PRIME', 'TIME', 'COIN', 'CREATE', 'INVENT', 'TORCH']","['AT', 'DOLLAR', 'PERCENT']",POUND,COIN,0.3785370704255305,False
226,"['BAR', 'BUCK', 'TIME', 'TORCH']",purple,PASS THE ___,"['FINE', 'AT', 'DEVISE', 'PERCENT', 'QUALITY', 'POUND', 'STERLING', 'PRIME', 'COIN', 'CREATE', 'DOLLAR', 'INVENT']","['BAR', 'BUCK', 'TIME']",TORCH,COIN,0.5473926667595538,False
227,"['CALCULATOR', 'CALENDAR', 'CAMERA', 'CLOCK']",yellow,SMARTPHONE FEATURES BEGINNING WITH “C”,"['PUPIL', 'GRAMMY', 'POPPY', 'MUM', 'CONE', 'DADA', 'IRIS', 'LENS']","['CALCULATOR', 'CALENDAR', 'CAMERA']",CLOCK,LENS,0.9471158219675182,False
227,"['CONE', 'IRIS', 'LENS', 'PUPIL']",green,PARTS OF THE EYE,"['CLOCK', 'CALENDAR', 'GRAMMY', 'CALCULATOR', 'POPPY', 'MUM', 'DADA', 'CAMERA']","['CONE', 'IRIS', 'LENS']",PUPIL,CAMERA,0.9766897737403613,False
227,"['DADA', 'GRAMMY', 'MUM', 'POPPY']",blue,FAMILIAL NICKNAMES,"['PUPIL', 'CLOCK', 'CALENDAR', 'CALCULATOR', 'CONE', 'CAMERA', 'IRIS', 'LENS']","['DADA', 'GRAMMY', 'MUM']",POPPY,MUM - IRIS,0.18787649262834405,False
228,"['BIG', 'HOT', 'IN', 'POPULAR']",yellow,OF-THE-MOMENT,"['SYMBOL', 'ICON', 'LEGEND', 'LEVY', 'FINE', 'CHARGE', 'GLYPH', 'CHARACTER', 'LIPID', 'HIPPO', 'HANDSOME', 'ASSESS']","['BIG', 'HOT', 'IN']",POPULAR,FINE,0.6145260921736877,False
228,"['CHARACTER', 'GLYPH', 'ICON', 'SYMBOL']",green,PICTOGRAPH,"['LEGEND', 'IN', 'POPULAR', 'LEVY', 'FINE', 'CHARGE', 'LIPID', 'BIG', 'HIPPO', 'HOT', 'HANDSOME', 'ASSESS']","['CHARACTER', 'GLYPH', 'ICON']",SYMBOL,ICON,0.7788349464082669,False
228,"['ASSESS', 'CHARGE', 'FINE', 'LEVY']",blue,"IMPOSE,  AS A PENALTY","['SYMBOL', 'ICON', 'LEGEND', 'IN', 'POPULAR', 'GLYPH', 'CHARACTER', 'LIPID', 'BIG', 'HIPPO', 'HOT', 'HANDSOME']","['ASSESS', 'CHARGE', 'FINE']",LEVY,CHARACTER,0.844163696480129,False
228,"['HANDSOME', 'HIPPO', 'LEGEND', 'LIPID']",purple,WORDS BEGINNING WITH BODY PARTS,"['SYMBOL', 'ICON', 'IN', 'POPULAR', 'LEVY', 'FINE', 'CHARGE', 'GLYPH', 'CHARACTER', 'BIG', 'HOT', 'ASSESS']","['HANDSOME', 'HIPPO', 'LEGEND']",LIPID,FINE,0.6574942056774478,False
229,"['BALL', 'BASE', 'BAT', 'GLOVE']",yellow,BASEBALL EQUIPMENT,"['STRIKE', 'LICK', 'BOOT', 'BUGS', 'SOCK', 'BLOW', 'HONEY', 'DUST', 'BAD', 'THIMBLE', 'TOP HAT', 'IRON']","['BALL', 'BASE', 'BAT']",GLOVE,BAT,0.7497876457093808,False
229,"['BLOW', 'LICK', 'SOCK', 'STRIKE']",green,HARD HIT,"['BAT', 'BOOT', 'BUGS', 'BALL', 'HONEY', 'DUST', 'BAD', 'THIMBLE', 'TOP HAT', 'GLOVE', 'IRON', 'BASE']","['BLOW', 'LICK', 'SOCK']",STRIKE,BALL,0.6858793705368056,False
229,"['BOOT', 'IRON', 'THIMBLE', 'TOP HAT']",blue,ORIGINAL MONOPOLY TOKENS,"['STRIKE', 'LICK', 'BAT', 'BUGS', 'SOCK', 'BLOW', 'BALL', 'HONEY', 'DUST', 'BAD', 'GLOVE', 'BASE']","['BOOT', 'IRON', 'THIMBLE']",TOP HAT,GLOVE,0.9905685862027876,False
229,"['BAD', 'BUGS', 'DUST', 'HONEY']",purple,___ BUNNY,"['STRIKE', 'LICK', 'BAT', 'BOOT', 'SOCK', 'BLOW', 'BALL', 'THIMBLE', 'TOP HAT', 'GLOVE', 'IRON', 'BASE']","['BAD', 'BUGS', 'DUST']",HONEY,BAT,0.9195370313285427,False
230,"['ACHE', 'BURN', 'SMART', 'STING']",yellow,HURT,"['ANSWER', 'COURAGE', 'HEART', 'BRAIN', 'TEND', 'GUARD', 'WRIST', 'MIND', 'WATCH', 'HOME', 'WRONG', 'TWO']","['ACHE', 'BURN', 'SMART']",STING,HEART,0.584818809950458,False
230,"['GUARD', 'MIND', 'TEND', 'WATCH']",green,LOOK AFTER,"['ANSWER', 'STING', 'ACHE', 'COURAGE', 'HEART', 'BRAIN', 'SMART', 'WRIST', 'BURN', 'HOME', 'WRONG', 'TWO']","['GUARD', 'MIND', 'TEND']",WATCH,COURAGE,0.43672185085967935,False
230,"['BRAIN', 'COURAGE', 'HEART', 'HOME']",blue,SOUGHT AFTER IN “THE WIZARD OF OZ”,"['ANSWER', 'STING', 'ACHE', 'TEND', 'GUARD', 'SMART', 'WRIST', 'BURN', 'MIND', 'WATCH', 'WRONG', 'TWO']","['BRAIN', 'COURAGE', 'HEART']",HOME,MIND,0.9966898851558442,False
230,"['ANSWER', 'TWO', 'WRIST', 'WRONG']",purple,SILENT “W”,"['STING', 'ACHE', 'COURAGE', 'HEART', 'BRAIN', 'TEND', 'GUARD', 'SMART', 'BURN', 'MIND', 'WATCH', 'HOME']","['ANSWER', 'TWO', 'WRIST']",WRONG,WATCH,0.8566414402636922,False
231,"['CREST', 'PEAK', 'SUMMIT', 'VERTEX']",yellow,HIGHEST POINT,"['POCKET', 'CELL', 'MINI', 'TOY', 'BABY', 'CONTACT', 'NUMBER', 'DIGITS']","['CREST', 'PEAK', 'SUMMIT']",VERTEX,PEAK,0.9505696064694519,False
231,"['CELL', 'CONTACT', 'DIGITS', 'NUMBER']",green,MODIFIERS MEANING “SMALL”,"['POCKET', 'MINI', 'TOY', 'CREST', 'BABY', 'VERTEX', 'SUMMIT', 'PEAK']","['CELL', 'CONTACT', 'DIGITS']",NUMBER,CONTACT,0.506670053896096,False
231,"['BABY', 'MINI', 'POCKET', 'TOY']",blue,INSIDE A SCRABBLE BOX,"['CELL', 'CREST', 'VERTEX', 'CONTACT', 'NUMBER', 'SUMMIT', 'PEAK', 'DIGITS']","['BABY', 'MINI', 'POCKET']",TOY,PEAK,0.5184012969853581,False
232,"['PITCH', 'PLUG', 'PROMOTE', 'PUSH']",yellow,DO SOME MARKETING FOR,"['AD', 'PAIR', 'THING', 'ITEM', 'LOVE', 'ALL', 'DEUCE', 'COUPLE', 'PASSION', 'DRAGON', 'BREAD', 'JACK']","['PITCH', 'PLUG', 'PROMOTE']",PUSH,AD,0.7002772978266664,False
232,"['COUPLE', 'ITEM', 'PAIR', 'THING']",green,ROMANTIC TWOSOME,"['AD', 'LOVE', 'PROMOTE', 'ALL', 'PITCH', 'DEUCE', 'PASSION', 'PLUG', 'DRAGON', 'PUSH', 'BREAD', 'JACK']","['COUPLE', 'ITEM', 'PAIR']",THING,PAIR,0.7933934290433587,False
232,"['AD', 'ALL', 'DEUCE', 'LOVE']",blue,TENNIS SCORING TERMS,"['PAIR', 'THING', 'ITEM', 'PROMOTE', 'PITCH', 'COUPLE', 'PASSION', 'PLUG', 'DRAGON', 'PUSH', 'BREAD', 'JACK']","['AD', 'ALL', 'DEUCE']",LOVE,PAIR,0.4116177536541592,False
232,"['BREAD', 'DRAGON', 'JACK', 'PASSION']",purple,WORDS WITH “FRUIT”,"['AD', 'PAIR', 'THING', 'ITEM', 'LOVE', 'PROMOTE', 'ALL', 'PITCH', 'DEUCE', 'COUPLE', 'PLUG', 'PUSH']","['BREAD', 'DRAGON', 'JACK']",PASSION,PAIR,0.7917526566409128,False
